"","firstTimeStamp","timeStamp","hits","bundleID","domain","domainOwner","domainType","domainClassification","initiatedType"
"23","2025-01-29T11:42:22.745+01:00","2025-02-03T01:11:56.118+01:00",8,"ch.tutti.iphone","img.ricardostatic.ch","",2,1,"AppInitiated"
"24","2025-01-29T16:56:07.309+01:00","2025-01-29T16:56:07.309+01:00",1,"ch.tutti.iphone","device-provisioning.googleapis.com","",2,1,"AppInitiated"
"25","2025-01-29T16:56:05.565+01:00","2025-01-31T20:13:26.097+01:00",3,"ch.tutti.iphone","firebase-settings.crashlytics.com","Google LLC",1,1,"AppInitiated"
"26","2025-01-29T16:57:30.187+01:00","2025-02-01T17:20:56.232+01:00",6,"ch.tutti.iphone","pubads.g.doubleclick.net","Google LLC",1,1,"AppInitiated"
"27","2025-01-29T16:57:45.968+01:00","2025-01-30T11:06:06.742+01:00",2,"ch.tutti.iphone","acdn.adnxs-simple.com","",2,1,"AppInitiated"
"28","2025-01-29T16:57:46.172+01:00","2025-01-30T11:06:06.945+01:00",2,"ch.tutti.iphone","crcdn01.adnxs-simple.com","",2,1,"AppInitiated"
"29","2025-01-29T16:57:46.152+01:00","2025-01-30T11:06:06.936+01:00",2,"ch.tutti.iphone","ams3-ib.adnxs-simple.com","",2,1,"AppInitiated"
"30","2025-01-29T23:47:22.212+01:00","2025-02-01T17:20:47.333+01:00",3,"ch.tutti.iphone","www.adsensecustomsearchads.com","",2,1,"AppInitiated"
"31","2025-01-29T23:47:21.904+01:00","2025-02-01T17:20:46.974+01:00",3,"ch.tutti.iphone","www.google.com","",2,1,"AppInitiated"
"32","2025-01-31T10:14:28.883+01:00","2025-01-31T10:14:28.883+01:00",1,"ch.tutti.iphone","arg.atomex.net","",2,1,"AppInitiated"
"33","2025-01-31T10:14:29.731+01:00","2025-01-31T10:14:29.731+01:00",1,"ch.tutti.iphone","ads.stickyadstv.com","",2,1,"AppInitiated"
"34","2025-01-31T10:14:29.701+01:00","2025-01-31T10:14:29.701+01:00",1,"ch.tutti.iphone","onetag-sys.com","",2,1,"AppInitiated"
"35","2025-01-31T10:14:29.225+01:00","2025-01-31T10:14:29.225+01:00",1,"ch.tutti.iphone","cdn.atomex.net","",2,1,"AppInitiated"
"36","2025-01-31T10:14:29.724+01:00","2025-01-31T10:14:29.724+01:00",1,"ch.tutti.iphone","csync.loopme.me","",2,1,"AppInitiated"
"37","2025-01-31T10:14:29.690+01:00","2025-01-31T10:14:29.690+01:00",1,"ch.tutti.iphone","s.ad.smaato.net","",2,1,"AppInitiated"
"38","2025-01-31T10:14:28.879+01:00","2025-01-31T10:14:28.879+01:00",1,"ch.tutti.iphone","sh2m-ue530.imptracking.com","",2,1,"AppInitiated"
"39","2025-01-31T10:14:29.186+01:00","2025-01-31T10:14:29.186+01:00",1,"ch.tutti.iphone","trk.atomex.net","",2,1,"AppInitiated"
"40","2025-01-31T10:14:29.328+01:00","2025-01-31T10:14:29.328+01:00",1,"ch.tutti.iphone","ocsp.godaddy.com","",2,1,"AppInitiated"
"41","2025-01-31T10:14:28.881+01:00","2025-01-31T10:14:28.881+01:00",1,"ch.tutti.iphone","node12-rtb.gravite.net","",2,1,"AppInitiated"
"42","2025-01-31T10:14:29.734+01:00","2025-01-31T10:14:29.734+01:00",1,"ch.tutti.iphone","t.adx.opera.com","",2,1,"AppInitiated"
"43","2025-01-31T10:14:28.885+01:00","2025-01-31T10:14:28.885+01:00",1,"ch.tutti.iphone","us.shb-sync.com","",2,1,"AppInitiated"
"44","2025-01-31T10:14:29.910+01:00","2025-01-31T10:14:29.910+01:00",1,"ch.tutti.iphone","rtb-csync.smartadserver.com","",2,1,"AppInitiated"
"45","2025-01-31T10:14:29.190+01:00","2025-01-31T10:14:29.190+01:00",1,"ch.tutti.iphone","impression.appsflyer.com","AppsFlyer",1,1,"AppInitiated"
"46","2025-01-31T10:14:29.707+01:00","2025-01-31T10:14:29.707+01:00",1,"ch.tutti.iphone","public-prod-dspcookiematching.dmxleo.com","",2,1,"AppInitiated"
"47","2025-01-31T10:14:29.709+01:00","2025-01-31T10:14:29.709+01:00",1,"ch.tutti.iphone","creativecdn.com","",2,1,"AppInitiated"
"48","2025-01-31T17:02:17.484+01:00","2025-01-31T17:02:17.484+01:00",1,"ch.tutti.iphone","firebaseinstallations.googleapis.com","",2,1,"AppInitiated"
"49","2025-02-01T23:24:27.280+01:00","2025-02-08T14:53:05.743+01:00",13,"ch.tutti.iphone","g.doubleclick.net","Google LLC",1,1,"AppInitiated"
"50","2025-02-02T09:57:40.109+01:00","2025-02-08T14:53:03.479+01:00",11,"ch.tutti.iphone","firebaseremoteconfigrealtime.googleapis.com","",2,1,"AppInitiated"
"51","2025-02-02T09:57:41.611+01:00","2025-02-08T14:53:05.972+01:00",9,"ch.tutti.iphone","acdn.adnxs.com","",2,1,"AppInitiated"
"52","2025-02-02T09:57:40.131+01:00","2025-02-08T11:13:53.898+01:00",5,"ch.tutti.iphone","www.googletagmanager.com","Google LLC",1,1,"AppInitiated"
"53","2025-02-02T09:57:42.197+01:00","2025-02-08T14:53:06.629+01:00",9,"ch.tutti.iphone","cdn.cookielaw.org","",2,1,"AppInitiated"
"54","2025-02-02T09:57:41.602+01:00","2025-02-08T14:53:05.552+01:00",9,"ch.tutti.iphone","mobile-data.onetrust.io","",2,1,"AppInitiated"
"55","2025-02-02T09:57:41.522+01:00","2025-02-08T14:53:06.654+01:00",9,"ch.tutti.iphone","amp-api-edge.apps.apple.com","",2,1,"AppInitiated"
"56","2025-02-02T09:57:41.616+01:00","2025-02-08T14:53:05.986+01:00",16,"ch.tutti.iphone","ib.adnxs-simple.com","",2,1,"AppInitiated"
"57","2025-02-02T09:57:40.515+01:00","2025-02-08T11:13:53.802+01:00",7,"ch.tutti.iphone","inappcheck.itunes.apple.com","",2,1,"AppInitiated"
