"","firstTimeStamp","timeStamp","hits","bundleID","domain","domainOwner","domainType","domainClassification","initiatedType"
"445","2025-11-02T22:55:44.541+01:00","2025-11-09T21:37:39.171+01:00",6,"com.spotify.client","stitcher2.acast.com","",2,1,"AppInitiated"
"446","2025-11-02T22:56:00.991+01:00","2025-11-09T21:36:46.601+01:00",6,"com.spotify.client","pfx.vpixl.com","",2,1,"AppInitiated"
"447","2025-11-02T22:56:01.719+01:00","2025-11-09T21:36:48.031+01:00",6,"com.spotify.client","nyt.simplecastaudio.com","",2,1,"AppInitiated"
"448","2025-11-02T22:55:33.447+01:00","2025-11-09T21:48:03.614+01:00",10,"com.spotify.client","www.podtrac.com","",2,1,"AppInitiated"
"449","2025-11-02T22:55:35.080+01:00","2025-11-09T21:48:05.802+01:00",6,"com.spotify.client","traffic.megaphone.fm","",2,1,"AppInitiated"
"450","2025-11-02T22:55:43.987+01:00","2025-11-09T21:35:08.529+01:00",5,"com.spotify.client","flex.acast.com","",2,1,"AppInitiated"
"451","2025-11-03T08:30:46.188+01:00","2025-11-09T21:37:19.423+01:00",3,"com.spotify.client","audio-fa-del-574.spotifycdn.com","",2,1,"AppInitiated"
"452","2025-11-03T08:30:33.215+01:00","2025-11-09T21:37:18.524+01:00",3,"com.spotify.client","audio-ak.spotifycdn.com","",2,1,"AppInitiated"
"453","2025-11-03T08:30:35.173+01:00","2025-11-06T01:32:30.420+01:00",5,"com.spotify.client","video-akpcw.spotifycdn.com","",2,1,"AppInitiated"
"454","2025-11-04T14:33:42.924+01:00","2025-11-06T18:45:46.296+01:00",19,"com.spotify.client","fe80::1483:969e:d570:a03","",2,2,"AppInitiated"
"455","2025-11-04T14:34:09.498+01:00","2025-11-04T21:40:49.993+01:00",3,"com.spotify.client","benefits-hub.spotifycdn.com","",2,1,"AppInitiated"
"456","2025-11-04T14:34:00.251+01:00","2025-11-04T14:34:00.251+01:00",1,"com.spotify.client","scontent-tpe1-1.xx.fbcdn.net","",2,1,"AppInitiated"
"457","2025-11-04T14:34:42.152+01:00","2025-11-05T13:57:14.129+01:00",8,"com.spotify.client","fe80::8e0:f235:28e8:fe95","",2,2,"AppInitiated"
"458","2025-11-04T14:34:40.010+01:00","2025-11-06T23:39:01.049+01:00",16,"com.spotify.client","fe80::56:5fcc:2351:7dd6","",2,2,"AppInitiated"
"459","2025-11-04T14:37:29.594+01:00","2025-11-06T09:07:52.844+01:00",14,"com.spotify.client","fe80::10ad:6e1f:c393:db78","",2,2,"AppInitiated"
"460","2025-11-04T14:37:43.961+01:00","2025-11-09T22:44:26.823+01:00",33,"com.spotify.client","fe80::1","",2,2,"AppInitiated"
"461","2025-11-04T14:35:17.241+01:00","2025-11-06T23:39:00.208+01:00",6,"com.spotify.client","ff02::fb","",2,2,"AppInitiated"
"462","2025-11-04T15:41:25.840+01:00","2025-11-09T21:34:36.395+01:00",3,"com.spotify.client","firebase-settings.crashlytics.com","Google LLC",1,1,"AppInitiated"
"463","2025-11-04T21:34:53.963+01:00","2025-11-04T21:34:53.963+01:00",1,"com.spotify.client","scontent-ord5-2.xx.fbcdn.net","",2,1,"AppInitiated"
"464","2025-11-04T21:34:53.953+01:00","2025-11-04T21:34:53.953+01:00",1,"com.spotify.client","scontent-ord5-1.xx.fbcdn.net","",2,1,"AppInitiated"
"465","2025-11-04T22:05:52.654+01:00","2025-11-06T23:39:00.185+01:00",2,"com.spotify.client","192.168.0.61","",2,2,"AppInitiated"
"466","2025-11-04T22:05:52.656+01:00","2025-11-06T23:39:00.195+01:00",2,"com.spotify.client","192.168.0.254","",2,2,"AppInitiated"
"467","2025-11-05T16:14:02.699+01:00","2025-11-06T10:05:25.804+01:00",18,"com.spotify.client","fe80::18b8:6886:d261:c193","",2,2,"AppInitiated"
"468","2025-11-05T21:34:07.713+01:00","2025-11-05T21:48:20.478+01:00",4,"com.spotify.client","fe80::8cec:7bff:fee9:5e64","",2,2,"AppInitiated"
"469","2025-11-05T21:34:07.652+01:00","2025-11-06T23:37:57.214+01:00",3,"com.spotify.client","image-cdn-fa.spotifycdn.com","",2,1,"AppInitiated"
"470","2025-11-05T21:45:56.409+01:00","2025-11-05T21:49:48.346+01:00",3,"com.spotify.client","fe80::1880:f72d:8d30:9bc1","",2,2,"AppInitiated"
"471","2025-11-05T22:45:28.788+01:00","2025-11-06T23:39:00.203+01:00",3,"com.spotify.client","192.168.0.15","",2,2,"AppInitiated"
"472","2025-11-05T22:45:28.739+01:00","2025-11-06T18:45:46.302+01:00",3,"com.spotify.client","2a02:21b4:bed2:9500:9acc:f3ff:fe67:51a3","",2,2,"AppInitiated"
"473","2025-11-06T23:37:48.547+01:00","2025-11-09T21:34:36.428+01:00",2,"com.spotify.client","clienttoken.spotify.com","",2,1,"AppInitiated"
"474","2025-11-06T23:39:00.189+01:00","2025-11-06T23:39:00.189+01:00",1,"com.spotify.client","192.168.0.79","",2,2,"AppInitiated"
"475","2025-11-06T23:39:00.201+01:00","2025-11-09T22:47:43.618+01:00",3,"com.spotify.client","fe80::10f0:1a8:a40b:1ac2","",2,2,"AppInitiated"
"476","2025-11-06T23:39:00.177+01:00","2025-11-09T22:44:26.835+01:00",2,"com.spotify.client","192.168.0.28","",2,2,"AppInitiated"
"477","2025-11-07T01:08:04.927+01:00","2025-11-09T21:34:39.902+01:00",2,"com.spotify.client","api-adservices.apple.com","",2,1,"AppInitiated"
"478","2025-11-07T01:08:07.278+01:00","2025-11-09T21:34:39.900+01:00",2,"com.spotify.client","ca.iadsdk.apple.com","",2,1,"AppInitiated"
"479","2025-11-09T21:34:38.604+01:00","2025-11-09T21:34:38.604+01:00",1,"com.spotify.client","firebaseinstallations.googleapis.com","",2,1,"AppInitiated"
"480","2025-11-09T21:35:21.553+01:00","2025-11-09T21:35:21.553+01:00",1,"com.spotify.client","audio-fingerprints.spotifycdn.com","",2,1,"AppInitiated"
"481","2025-11-09T22:44:26.817+01:00","2025-11-09T22:44:26.817+01:00",1,"com.spotify.client","192.168.0.11","",2,2,"AppInitiated"
"482","2025-11-09T22:47:43.936+01:00","2025-11-09T22:47:43.936+01:00",1,"com.spotify.client","fe80::87:e7ec:4fef:bb1f","",2,2,"AppInitiated"
"483","2025-11-09T21:34:39.900+01:00","2025-11-09T21:34:39.900+01:00",1,"com.spotify.client","ca.iadsdk.apple.com","",2,1,"AppInitiated"
"484","2025-11-09T21:34:39.902+01:00","2025-11-09T21:34:39.902+01:00",1,"com.spotify.client","api-adservices.apple.com","",2,1,"AppInitiated"
"485","2025-11-09T21:34:51.829+01:00","2025-11-10T17:22:33.677+01:00",3,"com.spotify.client","region1.app-measurement.com","Google LLC",1,1,"AppInitiated"
"486","2025-11-09T21:34:36.395+01:00","2025-11-14T10:22:27.272+01:00",3,"com.spotify.client","firebase-settings.crashlytics.com","Google LLC",1,1,"AppInitiated"
"487","2025-11-09T21:34:36.494+01:00","2025-11-10T17:22:15.887+01:00",2,"com.spotify.client","inappcheck.itunes.apple.com","",2,1,"AppInitiated"
"488","2025-11-09T21:34:36.533+01:00","2025-11-14T12:26:40.795+01:00",6,"com.spotify.client","clients3.google.com","",2,1,"AppInitiated"
"489","2025-11-09T21:34:38.689+01:00","2025-11-10T17:22:16.969+01:00",3,"com.spotify.client","cdn.branch.io","",2,1,"AppInitiated"
"490","2025-11-09T21:34:52.193+01:00","2025-11-14T10:41:11.280+01:00",5,"com.spotify.client","239.255.255.250","",2,2,"AppInitiated"
"491","2025-11-09T21:34:51.311+01:00","2025-11-11T01:20:14.699+01:00",3,"com.spotify.client","app-measurement.com","Google LLC",1,1,"AppInitiated"
"492","2025-11-09T21:34:38.602+01:00","2025-11-14T12:26:39.409+01:00",7,"com.spotify.client","links.tospotify.com","",2,1,"AppInitiated"
"493","2025-11-09T21:34:38.604+01:00","2025-11-09T21:34:38.604+01:00",1,"com.spotify.client","firebaseinstallations.googleapis.com","",2,1,"AppInitiated"
"494","2025-11-09T21:34:52.190+01:00","2025-11-11T01:20:48.254+01:00",17,"com.spotify.client","224.0.0.251","",2,2,"AppInitiated"
"495","2025-11-09T21:34:51.815+01:00","2025-11-11T13:33:48.021+01:00",7,"com.spotify.client","login5.spotify.com","",2,1,"AppInitiated"
"496","2025-11-09T21:34:36.430+01:00","2025-11-11T13:33:48.131+01:00",9,"com.spotify.client","spclient.wg.spotify.com","",2,1,"AppInitiated"
"497","2025-11-09T21:34:42.323+01:00","2025-11-14T12:26:46.159+01:00",6,"com.spotify.client","census-app-x.scorecardresearch.com","",2,1,"AppInitiated"
"498","2025-11-09T21:34:36.422+01:00","2025-11-10T17:22:16.879+01:00",2,"com.spotify.client","firebaselogging-pa.googleapis.com","Google LLC",1,1,"AppInitiated"
"499","2025-11-09T21:34:36.428+01:00","2025-11-09T21:34:36.428+01:00",1,"com.spotify.client","clienttoken.spotify.com","",2,1,"AppInitiated"
"500","2025-11-09T21:35:14.112+01:00","2025-11-10T17:22:39.936+01:00",3,"com.spotify.client","traffic.megaphone.fm","",2,1,"AppInitiated"
"501","2025-11-09T21:35:01.019+01:00","2025-11-13T13:56:58.661+01:00",3,"com.spotify.client","image-cdn-ak.spotifycdn.com","",2,1,"AppInitiated"
"502","2025-11-09T21:35:11.738+01:00","2025-11-10T17:22:38.579+01:00",3,"com.spotify.client","pdst.fm","",2,1,"AppInitiated"
"503","2025-11-09T21:34:52.328+01:00","2025-11-11T01:20:48.786+01:00",6,"com.spotify.client","gew4-dealer.g2.spotify.com","",2,1,"AppInitiated"
"504","2025-11-09T21:35:31.257+01:00","2025-11-09T21:36:46.257+01:00",2,"com.spotify.client","dts.podtrac.com","",2,1,"AppInitiated"
"505","2025-11-09T21:35:32.443+01:00","2025-11-09T21:36:48.031+01:00",2,"com.spotify.client","nyt.simplecastaudio.com","",2,1,"AppInitiated"
"506","2025-11-09T21:35:11.487+01:00","2025-11-10T17:22:38.353+01:00",4,"com.spotify.client","www.podtrac.com","",2,1,"AppInitiated"
"507","2025-11-09T21:35:14.128+01:00","2025-11-10T17:22:40.438+01:00",3,"com.spotify.client","dcs-spotify.megaphone.fm","",2,1,"AppInitiated"
"508","2025-11-09T21:35:12.860+01:00","2025-11-10T17:22:39.465+01:00",4,"com.spotify.client","prefix-v4.pscrb.fm","",2,1,"AppInitiated"
"509","2025-11-09T21:35:31.747+01:00","2025-11-09T21:36:46.601+01:00",2,"com.spotify.client","pfx.vpixl.com","",2,1,"AppInitiated"
"510","2025-11-09T21:34:52.301+01:00","2025-11-11T01:20:48.124+01:00",6,"com.spotify.client","gew4-spclient.spotify.com","",2,1,"AppInitiated"
"511","2025-11-09T21:35:21.553+01:00","2025-11-09T21:35:21.553+01:00",1,"com.spotify.client","audio-fingerprints.spotifycdn.com","",2,1,"AppInitiated"
"512","2025-11-09T21:35:08.944+01:00","2025-11-10T17:22:36.275+01:00",3,"com.spotify.client","stitcher2.acast.com","",2,1,"AppInitiated"
"513","2025-11-09T21:35:08.529+01:00","2025-11-10T17:22:35.583+01:00",2,"com.spotify.client","flex.acast.com","",2,1,"AppInitiated"
"514","2025-11-09T21:35:12.347+01:00","2025-11-10T17:22:38.911+01:00",4,"com.spotify.client","pscrb.fm","",2,1,"AppInitiated"
"515","2025-11-09T21:37:19.423+01:00","2025-11-14T01:00:40.509+01:00",3,"com.spotify.client","audio-fa-del-574.spotifycdn.com","",2,1,"AppInitiated"
"516","2025-11-09T21:36:46.273+01:00","2025-11-14T01:00:20.790+01:00",5,"com.spotify.client","i.scdn.co","",2,1,"AppInitiated"
"517","2025-11-09T21:37:18.524+01:00","2025-11-14T01:00:32.194+01:00",3,"com.spotify.client","audio-ak.spotifycdn.com","",2,1,"AppInitiated"
"518","2025-11-09T21:36:54.300+01:00","2025-11-14T01:00:15.885+01:00",3,"com.spotify.client","audio-fa.scdn.co","",2,1,"AppInitiated"
"519","2025-11-09T22:44:26.817+01:00","2025-11-09T22:44:26.817+01:00",1,"com.spotify.client","192.168.0.11","",2,2,"AppInitiated"
"520","2025-11-09T22:44:26.823+01:00","2025-11-14T10:53:01.871+01:00",49,"com.spotify.client","fe80::1","",2,2,"AppInitiated"
"521","2025-11-09T22:44:26.819+01:00","2025-11-14T10:51:32.525+01:00",52,"com.spotify.client","fe80::10f0:1a8:a40b:1ac2","",2,2,"AppInitiated"
"522","2025-11-09T22:44:26.835+01:00","2025-11-09T22:44:26.835+01:00",1,"com.spotify.client","192.168.0.28","",2,2,"AppInitiated"
"523","2025-11-09T22:47:43.936+01:00","2025-11-11T01:27:43.996+01:00",53,"com.spotify.client","fe80::87:e7ec:4fef:bb1f","",2,2,"AppInitiated"
